    1   28   29    1    1     /HYDROGEN           /SUMMERS ET AL 1996
--------------------------------------------------------------------------------
   8.00000   8.30103   9.00000   9.30103   9.69897  10.00000  10.30103  10.69897
  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897  13.00000  13.30103
  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103  15.69897  16.00000
  16.69897  17.00000  17.69897  18.00000
  -0.69897  -0.52288  -0.30103  -0.15490   0.00000   0.17609   0.30103   0.47712
   0.69897   0.84510   1.00000   1.17609   1.30103   1.47712   1.69897   1.84510
   2.00000   2.17609   2.30103   2.47712   2.69897   2.84510   3.00000   3.17609
   3.30103   3.47712   3.69897   3.84510   4.00000
---------------------/ IPRT= 1  / IGRD= 1  /--------/ Z1= 1   / DATE= today   
 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884
 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884
 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884 -29.82884
 -29.82885 -29.82885 -29.82885 -29.82885
 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473
 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473
 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473 -29.75473
 -29.75473 -29.75473 -29.75473 -29.75473
--------------------------------------------------------------------------------
C
C
C     RADIATED POWERS IN UNITS OF W CM**3 
C     ----------------------------------- 
C
C  Prepared using code :  /home/mog/atomic_data/bundle_n/create/tcmprss3.for
C
C  Based on the same fundamental data as the central ADAS adf11/prb12/prb12_h.dat
C  dataset but extended to higher densities.
C
C  Producer: Martin O'Mullane              
C  Date    : 15-04-2021
C
C-------------------------------------------------------------------------------
