    1   28   29    1    1     /HYDROGEN           /SUMMERS ET AL 1996
--------------------------------------------------------------------------------
   8.00000   8.30103   9.00000   9.30103   9.69897  10.00000  10.30103  10.69897
  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897  13.00000  13.30103
  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103  15.69897  16.00000
  16.69897  17.00000  17.69897  18.00000
  -0.69897  -0.52288  -0.30103  -0.15490   0.00000   0.17609   0.30103   0.47712
   0.69897   0.84510   1.00000   1.17609   1.30103   1.47712   1.69897   1.84510
   2.00000   2.17609   2.30103   2.47712   2.69897   2.84510   3.00000   3.17609
   3.30103   3.47712   3.69897   3.84510   4.00000
---------------------/ IPRT= 1  / IGRD= 1  /--------/ Z1= 1   / DATE= today   
 -14.42364 -14.42825 -14.43402 -14.44375 -14.45167 -14.45786 -14.45990 -14.45440
 -14.39373 -14.32590 -13.99118 -13.76797
 -14.55068 -14.55078 -14.55111 -14.55131 -14.55165 -14.55197 -14.55237 -14.55302
 -14.55363 -14.55438 -14.55562 -14.55677 -14.55813 -14.56040 -14.56261 -14.56542
 -14.57027 -14.57495 -14.58078 -14.59069 -14.59896 -14.60575 -14.60892 -14.60469
 -14.55119 -14.48987 -14.17628 -13.96062
 -14.76305 -14.76315 -14.76347 -14.76367 -14.76400 -14.76433 -14.76472 -14.76536
 -14.76597 -14.76672 -14.76795 -14.76910 -14.77047 -14.77273 -14.77493 -14.77771
 -14.78254 -14.78721 -14.79303 -14.80298 -14.81159 -14.81909 -14.82373 -14.82116
 -14.77688 -14.72417 -14.44079 -14.23681
 -15.03990 -15.04000 -15.04031 -15.04050 -15.04082 -15.04114 -15.04151 -15.04214
 -15.04273 -15.04346 -15.04466 -15.04579 -15.04713 -15.04933 -15.05147 -15.05416
 -15.05886 -15.06343 -15.06910 -15.07889 -15.08768 -15.09590 -15.10221 -15.10150
 -15.06735 -15.02438 -14.77862 -14.59090
 -15.22746 -15.22755 -15.22785 -15.22804 -15.22836 -15.22866 -15.22903 -15.22963
 -15.23021 -15.23092 -15.23210 -15.23320 -15.23451 -15.23666 -15.23874 -15.24136
 -15.24593 -15.25040 -15.25594 -15.26551 -15.27431 -15.28289 -15.29019 -15.29057
 -15.26211 -15.22473 -15.00241 -14.82589
 -15.43038 -15.43047 -15.43076 -15.43093 -15.43124 -15.43153 -15.43189 -15.43248
 -15.43304 -15.43372 -15.43486 -15.43593 -15.43721 -15.43931 -15.44132 -15.44384
 -15.44826 -15.45260 -15.45798 -15.46727 -15.47601 -15.48487 -15.49312 -15.49458
 -15.47142 -15.43927 -15.24036 -15.07597
 -15.66569 -15.66578 -15.66606 -15.66622 -15.66651 -15.66680 -15.66714 -15.66770
 -15.66824 -15.66890 -15.66999 -15.67103 -15.67227 -15.67429 -15.67622 -15.67864
 -15.68286 -15.68704 -15.69222 -15.70116 -15.70973 -15.71880 -15.72803 -15.73061
 -15.71271 -15.68572 -15.51142 -15.36091
 -15.83535 -15.83544 -15.83570 -15.83586 -15.83615 -15.83642 -15.83675 -15.83730
 -15.83782 -15.83846 -15.83952 -15.84053 -15.84174 -15.84370 -15.84558 -15.84792
 -15.85200 -15.85606 -15.86110 -15.86977 -15.87817 -15.88733 -15.89717 -15.90049
 -15.88590 -15.86211 -15.70391 -15.56315
 -16.07785 -16.07794 -16.07819 -16.07834 -16.07861 -16.07887 -16.07919 -16.07971
 -16.08021 -16.08082 -16.08184 -16.08280 -16.08397 -16.08586 -16.08766 -16.08989
 -16.09378 -16.09765 -16.10249 -16.11078 -16.11890 -16.12808 -16.13867 -16.14298
 -16.13254 -16.11271 -15.97524 -15.84793
 -16.38828 -16.38836 -16.38860 -16.38874 -16.38899 -16.38923 -16.38953 -16.39003
 -16.39050 -16.39107 -16.39203 -16.39295 -16.39405 -16.39585 -16.39755 -16.39965
 -16.40330 -16.40694 -16.41151 -16.41932 -16.42703 -16.43609 -16.44744 -16.45289
 -16.44703 -16.43139 -16.31690 -16.20579
 -16.59531 -16.59539 -16.59561 -16.59575 -16.59599 -16.59622 -16.59651 -16.59699
 -16.59744 -16.59799 -16.59891 -16.59980 -16.60086 -16.60261 -16.60424 -16.60626
 -16.60975 -16.61324 -16.61763 -16.62514 -16.63256 -16.64147 -16.65319 -16.65933
 -16.65615 -16.64287 -16.54172 -16.44068
 -16.81667 -16.81674 -16.81696 -16.81709 -16.81732 -16.81754 -16.81781 -16.81827
 -16.81871 -16.81923 -16.82012 -16.82097 -16.82199 -16.82367 -16.82525 -16.82718
 -16.83050 -16.83383 -16.83804 -16.84524 -16.85234 -16.86103 -16.87303 -16.87984
 -16.87930 -16.86821 -16.77973 -16.68876
--------------------------------------------------------------------------------
C
C
C     RATE COEFFICIENTS IN UNITS OF CM**3 S-1 
C     --------------------------------------- 
C
C  Prepared using code :  /home/mog/atomic_data/bundle_n/create/tcmprss3.for
C
C  Based on the same fundamental data as the central ADAS adf11/acd12/acd12_h.dat
C  dataset but extended to higher densities.
C
C  Producer: Martin O'Mullane              
C  Date    : 15-04-2021
C
C-------------------------------------------------------------------------------
